bio,chamber,collectionId,collectionName,current_position,district,facebook_url,id,instagram_url,linkedin_url,name,office_type,party,photo,political_party,position_start_date,slug,state,status,term_end_date,tiktok_url,truth_social_url,website_url,wikipedia_url,x_url,youtube_url
"Debra Lynelle Fischer (née Strobel; born March 1, 1951) is an American politician serving as the senior United States senator from Nebraska, a seat she has held since 2013. A member of the Republican Party, Fischer served in the Nebraska Legislature from 2005 to 2013 and on the Valentine Rural High School Board of Education from 1990 to 2004. She is the third woman to represent Nebraska in the U.S. Senate (after Eva Bowring and Hazel Abel) and the first to be reelected. Fischer was first elected to the Senate in 2012, defeating former Democratic U.S. Senator Bob Kerrey after an upset victory against state attorney general Jon Bruning in the Republican primary. She was reelected in 2018 and 2024. == Early life, education, and career == Fischer was born Debra Lynelle Strobel on March 1, 1951, in Lincoln, Nebraska. She is the daughter of Florence M. (née Bock) and Gerold Carl Strobel. Her father was the State Engineer/Director of the Nebraska Department of Roads under Governors Kay Orr and Ben Nelson and her mother was an elementary school teacher with Lincoln Public Schools. In 1972, Strobel married Bruce Fischer, a man from Valentine, Nebraska, she met at the University of Nebraska–Lincoln. She and her husband raised three sons on the Fischer family cattle ranch south of Valentine. In 1987, she returned to the university and completed her Bachelor of Science degree in education. == School board (1990–2004) == In 1990, Fischer was elected to the Valentine Rural High School Board of Education, serving until 2004. Governor Mike Johanns appointed Fischer as a Commissioner to the Nebraska Coordinating Commission for Post-Secondary Education from 2000 to 2004. == Nebraska Legislature (2005–2013) == === Elections === In 2004, Fischer ran for the Nebraska Legislature from the 43rd legislative district in the state's Sandhills region. In the nonpartisan primary, she came in second in a field of seven, receiving 2,226 votes (25.1%); front-runner Kevin T. Cooksley received 2,264 votes (25.5%). In the general election, she defeated Cooksley with 8,178 votes to his 8,050, a margin of 50.4%–49.6%. In 2008, she won reelection unopposed. Nebraska's term-limits law precluded her running for reelection in 2012. Tenure Fischer's district was geographically the largest in the Nebraska Legislature, comprising 12 counties and part of a 13th. During her tenure in the legislature, she did a weekly radio show on seven stations covering her district, and wrote a weekly column printed in several newspapers. In 2007, Fischer helped lead a filibuster against a bill to create a statewide smoking ban for indoor workplaces and public places. Commonly known as the Nebraska Clean Indoor Air Act, the bill passed and was signed into law in 2008. In 2009, Fischer was one of 14 co-sponsors of L.B. 675, which required abortion providers to display ultrasound images of the fetus at least one hour before performing abortions, in a position where the abortion seeker could easily view them. A spokesman for the National Right to Life Committee said the law was stronger than those of other states, which required only that the client be asked whether she wanted to see an ultrasound image. The measure passed by a 40–5 vote, and was signed into law by Governor Dave Heineman. Fischer chaired the Transportation and Telecommunications Committee and helped pass the BUILD",Senator,pbc_3830222512,politicians,U.S. Senator,,,li8uial90zgbv37,,,Deb Fischer,senator,,250px_sen_deb_fischer_28r_ne292c_official_portrait2c_118th_united_states_congress_28cropped29jpg_brhfgi9px5.jpg,,,deb-fischer,Nebraska,,,,,https://www.fischer.senate.gov,https://en.wikipedia.org/wiki/Deb_Fischer,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,bckid357doaw6zk,,,Debbie Dingell,representative,,250px_debbie_dingell_official_portrait_28crop_229jpg_1ysu420cst.jpg,,1953-11-23 00:00:00.000Z,debbie-dingell-michigan-6,Michigan,,,,,,https://en.wikipedia.org/wiki/Debbie_Dingell,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,wiljenwjwd7t5qj,,,Debbie Wasserman Schultz,representative,,250px_dws_croppedjpg_i7za8x5yb7.jpg,,1966-09-27 00:00:00.000Z,debbie-wasserman-schultz-florida-25,Florida,,,,,,https://en.wikipedia.org/wiki/Debbie_Wasserman_Schultz,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,fk2pbnuztavo4xo,,,Deborah Ross,representative,,250px_deborah_ross_117th_us_congress_28cropped29jpg_bo9if8hc98.jpg,,1963-06-20 00:00:00.000Z,deborah-ross-north-carolina-2,North Carolina,,,,,,https://en.wikipedia.org/wiki/Deborah_K._Ross,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,ehn24lb133nmbs6,,,Delia Ramirez,representative,,250px_rep_delia_ramirez_official_portrait2c_118th_congress_28cropped29jpg_f69rbigv6y.jpg,,1983-06-02 00:00:00.000Z,delia-ramirez-illinois-3,Illinois,,,,,,https://en.wikipedia.org/wiki/Delia_Ramirez,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,25xqmsy1mr9zn4t,,,Derek Schmidt,representative,,250px_schmidt_derek_119th_congress_28cropped29jpg_ha8tyxwynf.jpg,,1968-01-23 00:00:00.000Z,derek-schmidt-kansas-2,Kansas,,,,,,https://en.wikipedia.org/wiki/Derek_Schmidt,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,3hmxnvnvooy7nc3,,,Derek Tran,representative,,250px_derek_tran_119th_congress_28cropped29jpg_96q9uckl4i.jpg,,1980-12-22 00:00:00.000Z,derek-tran-california-45,California,,,,,,https://en.wikipedia.org/wiki/Derek_Tran,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,9jhwijviqpft4iq,,,Derrick Van Orden,representative,,250px_congressman_dvo_28cropped29jpg_tndh9801tj.jpg,,1969-09-15 00:00:00.000Z,derrick-van-orden-wisconsin-3,Wisconsin,,,,,,https://en.wikipedia.org/wiki/Derrick_Van_Orden,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,210jodqk9y0y3f8,,,Diana DeGette,representative,,250px_diana_degette_official_photo_28cropped_229jpg_g3rzq6w02o.jpg,,1957-07-29 00:00:00.000Z,diana-degette-colorado-1,Colorado,,,,,,https://en.wikipedia.org/wiki/Diana_DeGette,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,o8qebr93iux2c5g,,,Diana Harshbarger,representative,,250px_diana_harshbarger_117th_us_congress_28cropped29jpg_0hrur5a0hi.jpg,,1960-01-01 00:00:00.000Z,diana-harshbarger-tennessee-1,Tennessee,,,,,,https://en.wikipedia.org/wiki/Diana_Harshbarger,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,px3nfw0ebhs59gb,,,Dina Titus,representative,,250px_dina_titus_official_photo_28cropped_229jpg_ihoo7ommpd.jpg,,1950-05-23 00:00:00.000Z,dina-titus-nevada-1,Nevada,,,,,,https://en.wikipedia.org/wiki/Dina_Titus,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,nprhc4pqncvpvfr,,,Don Bacon,representative,,250px_bacon_don_119th_congress_28cropped29jpg_8mqr6gvfyz.jpg,,1963-08-16 00:00:00.000Z,don-bacon-nebraska-2,Nebraska,,,,,,https://en.wikipedia.org/wiki/Don_Bacon,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,1pc9r3af195wrby,,,Don Beyer,representative,,250px_rep_don_beyer2c_official_portrait_28118th_congress29_28tight_crop29jpg_mrml7drp75.jpg,,1950-06-20 00:00:00.000Z,don-beyer-virginia-8,Virginia,,,,,,https://en.wikipedia.org/wiki/Don_Beyer,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,rxo2k7h9p8qna5n,,,Don Davis,representative,,250px_portrait_of_congressman_don_davis_28cropped29jpg_vbpy49wd1x.jpg,,1971-08-29 00:00:00.000Z,don-davis-north-carolina-1,North Carolina,,,,,,https://en.wikipedia.org/wiki/Don_Davis_(North_Carolina_politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,qwijnydswu7zhw3,,,Donald Norcross,representative,,250px_donald_norcross_official_portrait_28cropped29jpg_lijmy1tk4i.jpg,,1958-12-13 00:00:00.000Z,donald-norcross-new-jersey-1,New Jersey,,,,,,https://en.wikipedia.org/wiki/Donald_Norcross,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,th59cey5udg2pyq,,,Doris Matsui,representative,,250px_doris_matsui_portrait_28118th_congress29jpg_h9hrvhrms8.jpg,,1944-09-25 00:00:00.000Z,doris-matsui-california-7,California,,,,,,https://en.wikipedia.org/wiki/Doris_Matsui,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,9vqs6snnogot26l,,,Dusty Johnson,representative,,250px_dusty_johnson_117th_congressjpg_8kafwgr5az.jpg,,1976-09-30 00:00:00.000Z,dusty-johnson-south-dakota-at-large,South Dakota,,,,,,https://en.wikipedia.org/wiki/Dusty_Johnson,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,39t3lw774qk6yq6,,,Dwight Evans,representative,,250px_rep_dwight_evans2c_official_portrait2c_118th_congress_28cropped29jpg_n2a7g5sqr1.jpg,,1954-05-16 00:00:00.000Z,dwight-evans-pennsylvania-3,Pennsylvania,,,,,,https://en.wikipedia.org/wiki/Dwight_Evans_(politician),,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,duooqefqccqe6a4,,,Ed Case,representative,,250px_ed_case2c_official_portrait2c_117th_congressjpg_7ks1vrj9ji.jpg,,1952-09-27 00:00:00.000Z,ed-case-hawaii-1,Hawaii,,,,,,https://en.wikipedia.org/wiki/Ed_Case,,
,Senator,pbc_3830222512,politicians,U.S. Senator,,,ss0y9vy4jgrv0zb,,,Edward J. Markey,senator,,250px_edward_markey2c_official_portrait2c_114th_congress_28cropped29jpg_homtl7yy2z.jpg,,,edward-j-markey,Massachusetts,,,,,https://www.markey.senate.gov,https://en.wikipedia.org/wiki/Edward_J._Markey,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,qcie8vxjlpbluc3,,,Eli Crane,representative,,250px_rep_eli_crane_official_photo2c_118th_congress_28cropped29jpg_w1ya25j8jq.jpg,,1980-01-03 00:00:00.000Z,eli-crane-arizona-2,Arizona,,,,,,https://en.wikipedia.org/wiki/Eli_Crane,,
,Representative,pbc_3830222512,politicians,U.S. Representative,,,q5fmwnezj2ol9uq,,,Elise Stefanik,representative,,250px_elise_stefanik2c_115th_official_photo_28cropped29jpg_sougrsvagn.jpg,,1984-07-02 00:00:00.000Z,elise-stefanik-new-york-21,New York,,,,,,https://en.wikipedia.org/wiki/Elise_Stefanik,,
"Elissa Blair Slotkin ( SLOT-kin; born July 10, 1976) is an American politician and former intelligence analyst serving since 2025 as the junior United States senator from Michigan. A member of the Democratic Party, she served in the United States House of Representatives from 2019 to 2025. Slotkin was a Central Intelligence Agency (CIA) analyst and Department of Defense official, ending her career there as the acting Assistant Secretary of Defense for International Security Affairs. In 2018, she was elected to the U.S. House of Representatives, representing Michigan's 8th congressional district. Slotkin was elected to the Senate in 2024, defeating Republican nominee Mike Rogers in a close race. She became the second female senator from Michigan after Debbie Stabenow. She is expected to become Michigan's senior senator when Gary Peters retires in 2027. == Early life and education == Slotkin was born on July 10, 1976, in New York City, the daughter of Judith (née Spitz) Slotkin and Curt Slotkin. She spent her early life on a farm in Holly, Michigan. She attended Cranbrook Kingswood School in Bloomfield Hills. Her family farm was part of Hygrade Meat Company, founded by her great-grandfather Samuel Slotkin, who emigrated from Minsk in 1900. Hygrade was the original company behind Ball Park Franks, which is now owned by Tyson Foods. Judith and Curt divorced, and Judith came out as gay, in 1986, during the peak of the AIDS epidemic. Slotkin and her brother moved in with their mom. Their home was a gathering place for Detroit's covert but vibrant LGBTQ+ community. Her father was a longtime Republican and Ronald Reagan supporter whose worldview she agreed with during her childhood. Slotkin has said that she became a Democrat because of the Reagan administration's indifference to the widespread suffering of those with AIDS, which greatly affected her. Slotkin attended agricultural school at Cornell University, where in 1998 she earned a Bachelor of Arts in sociology. Slotkin was a community organizer for Roca, Incorporated in Chelsea, Massachusetts, from 1998 to 2000, and a Swahili language translator for Harbor Area Early Childhood in East Boston, Massachusetts from 1999 to 2000. In 2000–2001 she was a grant writer for Isha L'Isha (co-founded by Gail Dines). In 2001, Slotkin completed a course in the Arabic language at the American University in Cairo. In 2003, she earned a master of international affairs from Columbia University's School of International and Public Affairs. == Early career == Slotkin interned at the U.S. Department of State (2002). She worked as a political analyst (2003–2004) and intelligence briefer (2004–2005) for the Central Intelligence Agency. From 2005 to 2006, she was a senior assistant on the staff of the Director of National Intelligence. She was the leader of a CIA assessment team in Iraq from 2006 to 2007, and the National Security Council staff's director for Iraq policy from 2007 to 2009. From 2009 to 2011, Slotkin was a senior advisor on Iraq policy at the U.S. State Department and in 2011 she joined the staff of the Under Secretary of Defense for Policy as an advisor on Middle East policy. In 2012, Slotkin became chief of staff for the Assistant Secretary of Defense for Policy and later that year was appointed Principal Deputy Assistant Secretary of Defense for Policy. She was appointed Principal Deputy Under",Senator,pbc_3830222512,politicians,U.S. Senator,,,qlz3ztetwzk87j9,,,Elissa Slotkin,senator,,250px_elissa_slotkin_119th_congress_28cropped29jpg_y7z9femy6q.jpg,,,elissa-slotkin,Michigan,,,,,https://www.slotkin.senate.gov/,https://en.wikipedia.org/wiki/Elissa_Slotkin,,
"Elizabeth Ann Warren (née Herring; born June 22, 1949) is an American politician and former law professor who is the senior United States senator from the state of Massachusetts, serving since 2013. A member of the Democratic Party and regarded as a progressive, Warren has focused on consumer protection, equitable economic opportunity, and the social safety net while in the Senate. Warren was a candidate in the 2020 Democratic Party presidential primaries, ultimately finishing third after Joe Biden and Bernie Sanders. Born and raised in Oklahoma, Warren is a graduate of the University of Houston and Rutgers Law School. She has taught law at several universities, including the University of Houston, the University of Texas at Austin, the University of Pennsylvania, and Harvard University, with expertise in bankruptcy and commercial law. Warren has written 12 books and more than 100 articles. Warren's first foray into public policy began in 1995, when she worked to oppose what eventually became a 2005 act restricting bankruptcy access for individuals. During the late 2000s, her national profile grew after her forceful public stances in favor of more stringent banking regulations after the 2008 financial crisis. She served as chair of the Congressional Oversight Panel of the Troubled Asset Relief Program, and proposed and established the Consumer Financial Protection Bureau, for which she served as the first special advisor under President Barack Obama. In 2012, Warren defeated incumbent Republican Scott Brown and became the first female U.S. senator from Massachusetts. She was reelected by a wide margin in 2018, defeating Republican nominee Geoff Diehl. On February 9, 2019, Warren announced her candidacy in the 2020 United States presidential election. She was briefly considered the front-runner for the Democratic nomination in late 2019, but support for her campaign dwindled. She withdrew from the race on March 5, 2020, after Super Tuesday. She was reelected to a third Senate term in 2024 against Republican nominee John Deaton. == Early life and education == Warren was born Elizabeth Ann Herring in Oklahoma City on June 22, 1949. She is the fourth child of Pauline Louise (née Reed, 1912–1995), a homemaker, and Donald Jones Herring (1911–1997), a U.S. Army flight instructor during World War II, both of whom were members of the evangelical branch of the Protestant Methodist Church. Warren has described her early family life as teetering ""on the ragged edge of the middle class"" and ""kind of hanging on at the edges by our fingernails."" She and her three older brothers were raised Methodist. Warren lived in Norman, Oklahoma, until she was 11 years old, when her family moved back to Oklahoma City. When she was 12, her father, then a salesman at Montgomery Ward, had a heart attack, which led to many medical bills as well as a pay cut because he could not do his previous work. After leaving his sales job, he worked as a maintenance man for an apartment building. Eventually, the family's car was repossessed because they failed to make loan payments. To help the family finances, her mother found work in the catalog-order department at Sears. When she was 13, Warren started waiting tables at her aunt's restaurant. Warren became a star member of the debate team at Northwest Classen High School and won the state high school debating championship. She",Senator,pbc_3830222512,politicians,U.S. Senator,,,zzyps3sbde9m8d7,,,Elizabeth Warren,senator,,250px_elizabeth_warren_2016_official_portrait_28cropped29_28cropped29jpg_utk16yxl5q.jpg,,,elizabeth-warren,Massachusetts,,,,,https://www.warren.senate.gov,https://en.wikipedia.org/wiki/Elizabeth%20Warren,,
